Time[s], CS, SO_SIO1, WP_SIO2, SO_SO00, SCLK, RESET_SI03
0.010227352, 0, 0, 1, 0, 1, 0
0.010227442, 0, 0, 1, 0, 0, 0
0.010227530, 0, 0, 1, 0, 1, 0
0.010227620, 0, 0, 1, 0, 0, 0
0.010227708, 0, 0, 1, 0, 1, 0
0.010227798, 0, 0, 1, 0, 0, 0
0.010227886, 0, 0, 1, 0, 1, 0
0.010227976, 0, 0, 1, 0, 0, 0
0.010228064, 0, 0, 1, 0, 1, 0
0.010228154, 0, 0, 1, 0, 0, 0
0.010228242, 0, 0, 1, 0, 1, 0
0.010228332, 0, 0, 1, 0, 0, 0
0.010229418, 0, 0, 1, 0, 1, 0
0.010229508, 0, 0, 1, 0, 0, 0
0.010229596, 0, 0, 1, 0, 1, 0
0.010229686, 0, 0, 1, 0, 0, 0
0.010229772, 0, 0, 1, 0, 1, 0
0.010229864, 0, 0, 1, 0, 0, 0
0.010229950, 0, 0, 1, 0, 1, 0
0.010230042, 0, 0, 1, 0, 0, 0
0.010230128, 0, 0, 1, 0, 1, 0
0.010230218, 0, 0, 1, 0, 0, 0
0.010230306, 0, 0, 1, 0, 1, 0
0.010230396, 0, 0, 1, 0, 0, 0
0.010230484, 0, 0, 1, 0, 1, 0
0.010230574, 0, 0, 1, 0, 0, 0
0.010230662, 0, 0, 1, 0, 1, 0
0.010230752, 0, 0, 1, 0, 0, 0
0.010232130, 0, 0, 1, 0, 1, 0
0.010232222, 0, 0, 1, 0, 0, 0
0.010232308, 0, 0, 1, 0, 1, 0
0.010232400, 0, 0, 1, 0, 0, 0
0.010232486, 0, 0, 1, 0, 1, 0
0.010232576, 0, 0, 1, 0, 0, 0
0.010232664, 0, 0, 1, 0, 1, 0
0.010232754, 0, 0, 1, 0, 0, 0
0.010232842, 0, 0, 1, 0, 1, 0
0.010232932, 0, 0, 1, 0, 0, 0
0.010233020, 0, 0, 1, 0, 1, 0
0.010233110, 0, 0, 1, 0, 0, 0
0.010233196, 0, 0, 1, 0, 1, 0
0.010233288, 0, 0, 1, 0, 0, 0
0.010233374, 0, 0, 1, 0, 1, 0
0.010233466, 0, 0, 1, 0, 0, 0
0.010234796, 0, 0, 1, 0, 1, 0
0.010234886, 0, 0, 1, 0, 0, 0
0.010234972, 0, 0, 1, 0, 1, 0
0.010235064, 0, 0, 1, 0, 0, 0
0.010235150, 0, 0, 1, 0, 1, 0
0.010235242, 0, 0, 1, 0, 0, 0
0.010235328, 0, 0, 1, 0, 1, 0
0.010235420, 0, 0, 1, 0, 0, 0
0.010235506, 0, 0, 1, 0, 1, 0
0.010235598, 0, 0, 1, 0, 0, 0
0.010235684, 0, 0, 1, 0, 1, 0
0.010235776, 0, 0, 1, 0, 0, 0
0.010235862, 0, 0, 1, 0, 1, 0
0.010235954, 0, 0, 1, 0, 0, 0
0.010236040, 0, 0, 1, 0, 1, 0
0.010236132, 0, 0, 1, 0, 0, 0
0.010237220, 0, 0, 1, 0, 1, 0
0.010237310, 0, 0, 1, 0, 0, 0
0.010237398, 0, 0, 1, 0, 1, 0
0.010237488, 0, 0, 1, 0, 0, 0
0.010237574, 0, 0, 1, 0, 1, 0
0.010237666, 0, 0, 1, 0, 0, 0
0.010237752, 0, 0, 1, 0, 1, 0
0.010237844, 0, 0, 1, 0, 0, 0
0.010237930, 0, 0, 1, 0, 1, 0
0.010238020, 0, 0, 1, 0, 0, 0
0.010238108, 0, 0, 1, 0, 1, 0
0.010238198, 0, 0, 1, 0, 0, 0
0.010238286, 0, 0, 1, 0, 1, 0
0.010238376, 0, 0, 1, 0, 0, 0
0.010238462, 0, 0, 1, 0, 1, 0
0.010238554, 0, 0, 1, 0, 0, 0
0.010239884, 0, 0, 1, 0, 1, 0
0.010239976, 0, 0, 1, 0, 0, 0
0.010240062, 0, 0, 1, 0, 1, 0
0.010240154, 0, 0, 1, 0, 0, 0
0.010240240, 0, 0, 1, 0, 1, 0
0.010240332, 0, 0, 1, 0, 0, 0
0.010240418, 0, 0, 1, 0, 1, 0
0.010240510, 0, 0, 1, 0, 0, 0
0.010240596, 0, 0, 1, 0, 1, 0
0.010240688, 0, 0, 1, 0, 0, 0
0.010240774, 0, 0, 1, 0, 1, 0
0.010240866, 0, 0, 1, 0, 0, 0
0.010240952, 0, 0, 1, 0, 1, 0
0.010241044, 0, 0, 1, 0, 0, 0
0.010241132, 0, 0, 1, 0, 1, 0
0.010241222, 0, 0, 1, 0, 0, 0
0.010242308, 0, 0, 1, 0, 1, 0
0.010242398, 0, 0, 1, 0, 0, 0
0.010242486, 0, 0, 1, 0, 1, 0
0.010242576, 0, 0, 1, 0, 0, 0
0.010242664, 0, 0, 1, 0, 1, 0
0.010242754, 0, 0, 1, 0, 0, 0
0.010242840, 0, 0, 1, 0, 1, 0
0.010242932, 0, 0, 1, 0, 0, 0
0.010243018, 0, 0, 1, 0, 1, 0
0.010243108, 0, 0, 1, 0, 0, 0
0.010243196, 0, 0, 1, 0, 1, 0
0.010243286, 0, 0, 1, 0, 0, 0
0.010243374, 0, 0, 1, 0, 1, 0
0.010243464, 0, 0, 1, 0, 0, 0
0.010243552, 0, 0, 1, 0, 1, 0
0.010243642, 0, 0, 1, 0, 0, 0
0.010244752, 0, 0, 1, 0, 1, 0
0.010244842, 0, 0, 1, 0, 0, 0
0.010244930, 0, 0, 1, 0, 1, 0
0.010245020, 0, 0, 1, 0, 0, 0
0.010245108, 0, 0, 1, 0, 1, 0
0.010245200, 0, 0, 1, 0, 0, 0
0.010245286, 0, 0, 1, 0, 1, 0
0.010245378, 0, 0, 1, 0, 0, 0
0.010245464, 0, 0, 1, 0, 1, 0
0.010245556, 0, 0, 1, 0, 0, 0
0.010245642, 0, 0, 1, 0, 1, 0
0.010245734, 0, 0, 1, 0, 0, 0
0.010245820, 0, 0, 1, 0, 1, 0
0.010245910, 0, 0, 1, 0, 0, 0
0.010245998, 0, 0, 1, 0, 1, 0
0.010246088, 0, 0, 1, 0, 0, 0
0.010247418, 0, 0, 1, 0, 1, 0
0.010247510, 0, 0, 1, 0, 0, 0
0.010247596, 0, 0, 1, 0, 1, 0
0.010247688, 0, 0, 1, 0, 0, 0
0.010247774, 0, 0, 1, 0, 1, 0
0.010247864, 0, 0, 1, 0, 0, 0
0.010247952, 0, 0, 1, 0, 1, 0
0.010248042, 0, 0, 1, 0, 0, 0
0.010248130, 0, 0, 1, 0, 1, 0
0.010248220, 0, 0, 1, 0, 0, 0
0.010248308, 0, 0, 1, 0, 1, 0
0.010248398, 0, 0, 1, 0, 0, 0
0.010248486, 0, 0, 1, 0, 1, 0
0.010248576, 0, 0, 1, 0, 0, 0
0.010248662, 0, 0, 1, 0, 1, 0
0.010248754, 0, 0, 1, 0, 0, 0
0.010250086, 0, 0, 1, 0, 1, 0
0.010250178, 0, 0, 1, 0, 0, 0
0.010250264, 0, 0, 1, 0, 1, 0
0.010250354, 0, 0, 1, 0, 0, 0
0.010250442, 0, 0, 1, 0, 1, 0
0.010250532, 0, 0, 1, 0, 0, 0
0.010250620, 0, 0, 1, 0, 1, 0
0.010250710, 0, 0, 1, 0, 0, 0
0.010250798, 0, 0, 1, 0, 1, 0
0.010250888, 0, 0, 1, 0, 0, 0
0.010250974, 0, 0, 1, 0, 1, 0
0.010251066, 0, 0, 1, 0, 0, 0
0.010251152, 0, 0, 1, 0, 1, 0
0.010251244, 0, 0, 1, 0, 0, 0
0.010251330, 0, 0, 1, 0, 1, 0
0.010251420, 0, 0, 1, 0, 0, 0
0.010252508, 0, 0, 1, 0, 1, 0
0.010252598, 0, 0, 1, 0, 0, 0
0.010252684, 0, 0, 1, 0, 1, 0
0.010252776, 0, 0, 1, 0, 0, 0
0.010252862, 0, 0, 1, 0, 1, 0
0.010252954, 0, 0, 1, 0, 0, 0
0.010253040, 0, 0, 1, 0, 1, 0
0.010253132, 0, 0, 1, 0, 0, 0
0.010253218, 0, 0, 1, 0, 1, 0
0.010253310, 0, 0, 1, 0, 0, 0
0.010253396, 0, 0, 1, 0, 1, 0
0.010253488, 0, 0, 1, 0, 0, 0
0.010253576, 0, 0, 1, 0, 1, 0
0.010253666, 0, 0, 1, 0, 0, 0
0.010253752, 0, 0, 1, 0, 1, 0
0.010253844, 0, 0, 1, 0, 0, 0
0.010255242, 0, 0, 1, 0, 1, 0
0.010255332, 0, 0, 1, 0, 0, 0
0.010255420, 0, 0, 1, 0, 1, 0
0.010255510, 0, 0, 1, 0, 0, 0
0.010255598, 0, 0, 1, 0, 1, 0
0.010255688, 0, 0, 1, 0, 0, 0
0.010255774, 0, 0, 1, 0, 1, 0
0.010255866, 0, 0, 1, 0, 0, 0
0.010255952, 0, 0, 1, 0, 1, 0
0.010256042, 0, 0, 1, 0, 0, 0
0.010256130, 0, 0, 1, 0, 1, 0
0.010256220, 0, 0, 1, 0, 0, 0
0.010256308, 0, 0, 1, 0, 1, 0
0.010256398, 0, 0, 1, 0, 0, 0
0.010256486, 0, 0, 1, 0, 1, 0
0.010256576, 0, 0, 1, 0, 0, 0
0.010257908, 0, 0, 1, 0, 1, 0
0.010258000, 0, 0, 1, 0, 0, 0
0.010258086, 0, 0, 1, 0, 1, 0
0.010258178, 0, 0, 1, 0, 0, 0
0.010258264, 0, 0, 1, 0, 1, 0
0.010258356, 0, 0, 1, 0, 0, 0
0.010258442, 0, 0, 1, 0, 1, 0
0.010258534, 0, 0, 1, 0, 0, 0
0.010258620, 0, 0, 1, 0, 1, 0
0.010258712, 0, 0, 1, 0, 0, 0
0.010258798, 0, 0, 1, 0, 1, 0
0.010258890, 0, 0, 1, 0, 0, 0
0.010258976, 0, 0, 1, 0, 1, 0
0.010259066, 0, 0, 1, 0, 0, 0
0.010259154, 0, 0, 1, 0, 1, 0
0.010259244, 0, 0, 1, 0, 0, 0
0.010260330, 0, 0, 1, 0, 1, 0
0.010260420, 0, 0, 1, 0, 0, 0
0.010260508, 0, 0, 1, 0, 1, 0
0.010260598, 0, 0, 1, 0, 0, 0
0.010260686, 0, 0, 1, 0, 1, 0
0.010260776, 0, 0, 1, 0, 0, 0
0.010260862, 0, 0, 1, 0, 1, 0
0.010260954, 0, 0, 1, 0, 0, 0
0.010261040, 0, 0, 1, 0, 1, 0
0.010261130, 0, 0, 1, 0, 0, 0
0.010261218, 0, 0, 1, 0, 1, 0
0.010261310, 0, 0, 1, 0, 0, 0
0.010261396, 0, 0, 1, 0, 1, 0
0.010261486, 0, 0, 1, 0, 0, 0
0.010261574, 0, 0, 1, 0, 1, 0
0.010261664, 0, 0, 1, 0, 0, 0
0.010262754, 0, 0, 1, 0, 1, 0
0.010262846, 0, 0, 1, 0, 0, 0
0.010262932, 0, 0, 1, 0, 1, 0
0.010263024, 0, 0, 1, 0, 0, 0
0.010263110, 0, 0, 1, 0, 1, 0
0.010263200, 0, 0, 1, 0, 0, 0
0.010263288, 0, 0, 1, 0, 1, 0
0.010263378, 0, 0, 1, 0, 0, 0
0.010263466, 0, 0, 1, 0, 1, 0
0.010263556, 0, 0, 1, 0, 0, 0
0.010263644, 0, 0, 1, 0, 1, 0
0.010263734, 0, 0, 1, 0, 0, 0
0.010263820, 0, 0, 1, 0, 1, 0
0.010263912, 0, 0, 1, 0, 0, 0
0.010263998, 0, 0, 1, 0, 1, 0
0.010264088, 0, 0, 1, 0, 0, 0
0.010265418, 0, 0, 1, 0, 1, 0
0.010265510, 0, 0, 1, 0, 0, 0
0.010265596, 0, 0, 1, 0, 1, 0
0.010265688, 0, 0, 1, 0, 0, 0
0.010265774, 0, 0, 1, 0, 1, 0
0.010265864, 0, 0, 1, 0, 0, 0
0.010265952, 0, 0, 1, 0, 1, 0
0.010266044, 0, 0, 1, 0, 0, 0
0.010266130, 0, 0, 1, 0, 1, 0
0.010266222, 0, 0, 1, 0, 0, 0
0.010266308, 0, 0, 1, 0, 1, 0
0.010266400, 0, 0, 1, 0, 0, 0
0.010266486, 0, 0, 1, 0, 1, 0
0.010266578, 0, 0, 1, 0, 0, 0
0.010266664, 0, 0, 1, 0, 1, 0
0.010266756, 0, 0, 1, 0, 0, 0
0.010268154, 0, 0, 1, 0, 1, 0
0.010268246, 0, 0, 1, 0, 0, 0
0.010268332, 0, 0, 1, 0, 1, 0
0.010268422, 0, 0, 1, 0, 0, 0
0.010268510, 0, 0, 1, 0, 1, 0
0.010268600, 0, 0, 1, 0, 0, 0
0.010268688, 0, 0, 1, 0, 1, 0
0.010268778, 0, 0, 1, 0, 0, 0
0.010268864, 0, 0, 1, 0, 1, 0
0.010268954, 0, 0, 1, 0, 0, 0
0.010269042, 0, 0, 1, 0, 1, 0
0.010269132, 0, 0, 1, 0, 0, 0
0.010269220, 0, 0, 1, 0, 1, 0
0.010269310, 0, 0, 1, 0, 0, 0
0.010269396, 0, 0, 1, 0, 1, 0
0.010269488, 0, 0, 1, 0, 0, 0
0.010270908, 0, 0, 1, 0, 1, 0
0.010271000, 0, 0, 1, 0, 0, 0
0.010271086, 0, 0, 1, 0, 1, 0
0.010271178, 0, 0, 1, 0, 0, 0
0.010271264, 0, 0, 1, 0, 1, 0
0.010271356, 0, 0, 1, 0, 0, 0
0.010271442, 0, 0, 1, 0, 1, 0
0.010271534, 0, 0, 1, 0, 0, 0
0.010271620, 0, 0, 1, 0, 1, 0
0.010271712, 0, 0, 1, 0, 0, 0
0.010271798, 0, 0, 1, 0, 1, 0
0.010271890, 0, 0, 1, 0, 0, 0
0.010271976, 0, 0, 1, 0, 1, 0
0.010272068, 0, 0, 1, 0, 0, 0
0.010272154, 0, 0, 1, 0, 1, 0
0.010272246, 0, 0, 1, 0, 0, 0
0.010273664, 0, 0, 1, 0, 1, 0
0.010273754, 0, 0, 1, 0, 0, 0
0.010273842, 0, 0, 1, 0, 1, 0
0.010273932, 0, 0, 1, 0, 0, 0
0.010274020, 0, 0, 1, 0, 1, 0
0.010274110, 0, 0, 1, 0, 0, 0
0.010274198, 0, 0, 1, 0, 1, 0
0.010274288, 0, 0, 1, 0, 0, 0
0.010274374, 0, 0, 1, 0, 1, 0
0.010274466, 0, 0, 1, 0, 0, 0
0.010274552, 0, 0, 1, 0, 1, 0
0.010274644, 0, 0, 1, 0, 0, 0
0.010274730, 0, 0, 1, 0, 1, 0
0.010274822, 0, 0, 1, 0, 0, 0
0.010274908, 0, 0, 1, 0, 1, 0
0.010275000, 0, 0, 1, 0, 0, 0
0.010276356, 0, 0, 1, 0, 1, 0
0.010276446, 0, 0, 1, 0, 0, 0
0.010276532, 0, 0, 1, 0, 1, 0
0.010276624, 0, 0, 1, 0, 0, 0
0.010276710, 0, 0, 1, 0, 1, 0
0.010276802, 0, 0, 1, 0, 0, 0
0.010276888, 0, 0, 1, 0, 1, 0
0.010276978, 0, 0, 1, 0, 0, 0
0.010277066, 0, 0, 1, 0, 1, 0
0.010277156, 0, 0, 1, 0, 0, 0
0.010277244, 0, 0, 1, 0, 1, 0
0.010277334, 0, 0, 1, 0, 0, 0
0.010277420, 0, 0, 1, 0, 1, 0
0.010277512, 0, 0, 1, 0, 0, 0
0.010277598, 0, 0, 1, 0, 1, 0
0.010277688, 0, 0, 1, 0, 0, 0
0.010279108, 0, 0, 1, 0, 1, 0
0.010279198, 0, 0, 1, 0, 0, 0
0.010279286, 0, 0, 1, 0, 1, 0
0.010279376, 0, 0, 1, 0, 0, 0
0.010279464, 0, 0, 1, 0, 1, 0
0.010279554, 0, 0, 1, 0, 0, 0
0.010279642, 0, 0, 1, 0, 1, 0
0.010279732, 0, 0, 1, 0, 0, 0
0.010279820, 0, 0, 1, 0, 1, 0
0.010279910, 0, 0, 1, 0, 0, 0
0.010279998, 0, 0, 1, 0, 1, 0
0.010280090, 0, 0, 1, 0, 0, 0
0.010280176, 0, 0, 1, 0, 1, 0
0.010280268, 0, 0, 1, 0, 0, 0
0.010280354, 0, 0, 1, 0, 1, 0
0.010280446, 0, 0, 1, 0, 0, 0
0.010281554, 0, 0, 1, 0, 1, 0
0.010281644, 0, 0, 1, 0, 0, 0
0.010281732, 0, 0, 1, 0, 1, 0
0.010281822, 0, 0, 1, 0, 0, 0
0.010281910, 0, 0, 1, 0, 1, 0
0.010282000, 0, 0, 1, 0, 0, 0
0.010282088, 0, 0, 1, 0, 1, 0
0.010282178, 0, 0, 1, 0, 0, 0
0.010282264, 0, 0, 1, 0, 1, 0
0.010282356, 0, 0, 1, 0, 0, 0
0.010282442, 0, 0, 1, 0, 1, 0
0.010282532, 0, 0, 1, 0, 0, 0
0.010282620, 0, 0, 1, 0, 1, 0
0.010282710, 0, 0, 1, 0, 0, 0
0.010282798, 0, 0, 1, 0, 1, 0
0.010282888, 0, 0, 1, 0, 0, 0
0.010283976, 0, 0, 1, 0, 1, 0
0.010284066, 0, 0, 1, 0, 0, 0
0.010284154, 0, 0, 1, 0, 1, 0
0.010284244, 0, 0, 1, 0, 0, 0
0.010284332, 0, 0, 1, 0, 1, 0
0.010284422, 0, 0, 1, 0, 0, 0
0.010284510, 0, 0, 1, 0, 1, 0
0.010284600, 0, 0, 1, 0, 0, 0
0.010284688, 0, 0, 1, 0, 1, 0
0.010284778, 0, 0, 1, 0, 0, 0
0.010284866, 0, 0, 1, 0, 1, 0
0.010284956, 0, 0, 1, 0, 0, 0
0.010285044, 0, 0, 1, 0, 1, 0
0.010285134, 0, 0, 1, 0, 0, 0
0.010285222, 0, 0, 1, 0, 1, 0
0.010285312, 0, 0, 1, 0, 0, 0
0.010286398, 0, 0, 1, 0, 1, 0
0.010286490, 0, 0, 1, 0, 0, 0
0.010286576, 0, 0, 1, 0, 1, 0
0.010286666, 0, 0, 1, 0, 0, 0
0.010286754, 0, 0, 1, 0, 1, 0
0.010286844, 0, 0, 1, 0, 0, 0
0.010286932, 0, 0, 1, 0, 1, 0
0.010287022, 0, 0, 1, 0, 0, 0
0.010287110, 0, 0, 1, 0, 1, 0
0.010287200, 0, 0, 1, 0, 0, 0
0.010287286, 0, 0, 1, 0, 1, 0
0.010287378, 0, 0, 1, 0, 0, 0
0.010287464, 0, 0, 1, 0, 1, 0
0.010287556, 0, 0, 1, 0, 0, 0
0.010287642, 0, 0, 1, 0, 1, 0
0.010287734, 0, 0, 1, 0, 0, 0
0.010289066, 0, 0, 1, 0, 1, 0
0.010289156, 0, 0, 1, 0, 0, 0
0.010289244, 0, 0, 1, 0, 1, 0
0.010289336, 0, 0, 1, 0, 0, 0
0.010289422, 0, 0, 1, 0, 1, 0
0.010289512, 0, 0, 1, 0, 0, 0
0.010289600, 0, 0, 1, 0, 1, 0
0.010289690, 0, 0, 1, 0, 0, 0
0.010289778, 0, 0, 1, 0, 1, 0
0.010289868, 0, 0, 1, 0, 0, 0
0.010289956, 0, 0, 1, 0, 1, 0
0.010290046, 0, 0, 1, 0, 0, 0
0.010290132, 0, 0, 1, 0, 1, 0
0.010290224, 0, 0, 1, 0, 0, 0
0.010290310, 0, 0, 1, 0, 1, 0
0.010290402, 0, 0, 1, 0, 0, 0
0.010291776, 0, 0, 1, 0, 1, 0
0.010291866, 0, 0, 1, 0, 0, 0
0.010291954, 0, 0, 1, 0, 1, 0
0.010292044, 0, 0, 1, 0, 0, 0
0.010292132, 0, 0, 1, 0, 1, 0
0.010292222, 0, 0, 1, 0, 0, 0
0.010292310, 0, 0, 1, 0, 1, 0
0.010292400, 0, 0, 1, 0, 0, 0
0.010292486, 0, 0, 1, 0, 1, 0
0.010292578, 0, 0, 1, 0, 0, 0
0.010292666, 0, 0, 1, 0, 1, 0
0.010292756, 0, 0, 1, 0, 0, 0
0.010292842, 0, 0, 1, 0, 1, 0
0.010292934, 0, 0, 1, 0, 0, 0
0.010293020, 0, 0, 1, 0, 1, 0
0.010293112, 0, 0, 1, 0, 0, 0
0.010294200, 0, 0, 1, 0, 1, 0
0.010294290, 0, 0, 1, 0, 0, 0
0.010294378, 0, 0, 1, 0, 1, 0
0.010294468, 0, 0, 1, 0, 0, 0
0.010294554, 0, 0, 1, 0, 1, 0
0.010294646, 0, 0, 1, 0, 0, 0
0.010294732, 0, 0, 1, 0, 1, 0
0.010294824, 0, 0, 1, 0, 0, 0
0.010294910, 0, 0, 1, 0, 1, 0
0.010295000, 0, 0, 1, 0, 0, 0
0.010295088, 0, 0, 1, 0, 1, 0
0.010295178, 0, 0, 1, 0, 0, 0
0.010295266, 0, 0, 1, 0, 1, 0
0.010295356, 0, 0, 1, 0, 0, 0
0.010295442, 0, 0, 1, 0, 1, 0
0.010295534, 0, 0, 1, 0, 0, 0
0.010296620, 0, 0, 1, 0, 1, 0
0.010296712, 0, 0, 1, 0, 0, 0
0.010296798, 0, 0, 1, 0, 1, 0
0.010296890, 0, 0, 1, 0, 0, 0
0.010296976, 0, 0, 1, 0, 1, 0
0.010297068, 0, 0, 1, 0, 0, 0
0.010297154, 0, 0, 1, 0, 1, 0
0.010297246, 0, 0, 1, 0, 0, 0
0.010297332, 0, 0, 1, 0, 1, 0
0.010297424, 0, 0, 1, 0, 0, 0
0.010297510, 0, 0, 1, 0, 1, 0
0.010297602, 0, 0, 1, 0, 0, 0
0.010297688, 0, 0, 1, 0, 1, 0
0.010297780, 0, 0, 1, 0, 0, 0
0.010297866, 0, 0, 1, 0, 1, 0
0.010297958, 0, 0, 1, 0, 0, 0
0.010299332, 0, 0, 1, 0, 1, 0
0.010299424, 0, 0, 1, 0, 0, 0
0.010299510, 0, 0, 1, 0, 1, 0
0.010299602, 0, 0, 1, 0, 0, 0
0.010299688, 0, 0, 1, 0, 1, 0
0.010299778, 0, 0, 1, 0, 0, 0
0.010299866, 0, 0, 1, 0, 1, 0
0.010299956, 0, 0, 1, 0, 0, 0
0.010300044, 0, 0, 1, 0, 1, 0
0.010300134, 0, 0, 1, 0, 0, 0
0.010300220, 0, 0, 1, 0, 1, 0
0.010300312, 0, 0, 1, 0, 0, 0
0.010300398, 0, 0, 1, 0, 1, 0
0.010300490, 0, 0, 1, 0, 0, 0
0.010300576, 0, 0, 1, 0, 1, 0
0.010300666, 0, 0, 1, 0, 0, 0
0.010301754, 0, 0, 1, 0, 1, 0
0.010301846, 0, 0, 1, 0, 0, 0
0.010301932, 0, 0, 1, 0, 1, 0
0.010302024, 0, 0, 1, 0, 0, 0
0.010302110, 0, 0, 1, 0, 1, 0
0.010302202, 0, 0, 1, 0, 0, 0
0.010302288, 0, 0, 1, 0, 1, 0
0.010302380, 0, 0, 1, 0, 0, 0
0.010302466, 0, 0, 1, 0, 1, 0
0.010302558, 0, 0, 1, 0, 0, 0
0.010302644, 0, 0, 1, 0, 1, 0
0.010302736, 0, 0, 1, 0, 0, 0
0.010302822, 0, 0, 1, 0, 1, 0
0.010302914, 0, 0, 1, 0, 0, 0
0.010303000, 0, 0, 1, 0, 1, 0
0.010303090, 0, 0, 1, 0, 0, 0
0.010304176, 0, 0, 1, 0, 1, 0
0.010304268, 0, 0, 1, 0, 0, 0
0.010304354, 0, 0, 1, 0, 1, 0
0.010304444, 0, 0, 1, 0, 0, 0
0.010304532, 0, 0, 1, 0, 1, 0
0.010304622, 0, 0, 1, 0, 0, 0
0.010304710, 0, 0, 1, 0, 1, 0
0.010304800, 0, 0, 1, 0, 0, 0
0.010304888, 0, 0, 1, 0, 1, 0
0.010304978, 0, 0, 1, 0, 0, 0
0.010305064, 0, 0, 1, 0, 1, 0
0.010305156, 0, 0, 1, 0, 0, 0
0.010305242, 0, 0, 1, 0, 1, 0
0.010305334, 0, 0, 1, 0, 0, 0
0.010305420, 0, 0, 1, 0, 1, 0
0.010305512, 0, 0, 1, 0, 0, 0
0.010306844, 0, 0, 1, 0, 1, 0
0.010306936, 0, 0, 1, 0, 0, 0
0.010307024, 0, 0, 1, 0, 1, 0
0.010307114, 0, 0, 1, 0, 0, 0
0.010307200, 0, 0, 1, 0, 1, 0
0.010307292, 0, 0, 1, 0, 0, 0
0.010307378, 0, 0, 1, 0, 1, 0
0.010307468, 0, 0, 1, 0, 0, 0
0.010307556, 0, 0, 1, 0, 1, 0
0.010307646, 0, 0, 1, 0, 0, 0
0.010307734, 0, 0, 1, 0, 1, 0
0.010307824, 0, 0, 1, 0, 0, 0
0.010307912, 0, 0, 1, 0, 1, 0
0.010308002, 0, 0, 1, 0, 0, 0
0.010308088, 0, 0, 1, 0, 1, 0
0.010308180, 0, 0, 1, 0, 0, 0
0.010309554, 0, 0, 1, 0, 1, 0
0.010309646, 0, 0, 1, 0, 0, 0
0.010309732, 0, 0, 1, 0, 1, 0
0.010309824, 0, 0, 1, 0, 0, 0
0.010309910, 0, 0, 1, 0, 1, 0
0.010310000, 0, 0, 1, 0, 0, 0
0.010310088, 0, 0, 1, 0, 1, 0
0.010310180, 0, 0, 1, 0, 0, 0
0.010310266, 0, 0, 1, 0, 1, 0
0.010310358, 0, 0, 1, 0, 0, 0
0.010310444, 0, 0, 1, 0, 1, 0
0.010310534, 0, 0, 1, 0, 0, 0
0.010310622, 0, 0, 1, 0, 1, 0
0.010310714, 0, 0, 1, 0, 0, 0
0.010310800, 0, 0, 1, 0, 1, 0
0.010310892, 0, 0, 1, 0, 0, 0
0.010312222, 0, 0, 1, 0, 1, 0
0.010312314, 0, 0, 1, 0, 0, 0
0.010312400, 0, 0, 1, 0, 1, 0
0.010312490, 0, 0, 1, 0, 0, 0
0.010312578, 0, 0, 1, 0, 1, 0
0.010312668, 0, 0, 1, 0, 0, 0
0.010312754, 0, 0, 1, 0, 1, 0
0.010312846, 0, 0, 1, 0, 0, 0
0.010312932, 0, 0, 1, 0, 1, 0
0.010313024, 0, 0, 1, 0, 0, 0
0.010313110, 0, 0, 1, 0, 1, 0
0.010313202, 0, 0, 1, 0, 0, 0
0.010313288, 0, 0, 1, 0, 1, 0
0.010313378, 0, 0, 1, 0, 0, 0
0.010313466, 0, 0, 1, 0, 1, 0
0.010313556, 0, 0, 1, 0, 0, 0
0.010314888, 0, 0, 1, 0, 1, 0
0.010314980, 0, 0, 1, 0, 0, 0
0.010315066, 0, 0, 1, 0, 1, 0
0.010315158, 0, 0, 1, 0, 0, 0
0.010315244, 0, 0, 1, 0, 1, 0
0.010315336, 0, 0, 1, 0, 0, 0
0.010315422, 0, 0, 1, 0, 1, 0
0.010315514, 0, 0, 1, 0, 0, 0
0.010315600, 0, 0, 1, 0, 1, 0
0.010315692, 0, 0, 1, 0, 0, 0
0.010315778, 0, 0, 1, 0, 1, 0
0.010315870, 0, 0, 1, 0, 0, 0
0.010315956, 0, 0, 1, 0, 1, 0
0.010316048, 0, 0, 1, 0, 0, 0
0.010316134, 0, 0, 1, 0, 1, 0
0.010316224, 0, 0, 1, 0, 0, 0
0.010317310, 0, 0, 1, 0, 1, 0
0.010317402, 0, 0, 1, 0, 0, 0
0.010317488, 0, 0, 1, 0, 1, 0
0.010317580, 0, 0, 1, 0, 0, 0
0.010317666, 0, 0, 1, 0, 1, 0
0.010317758, 0, 0, 1, 0, 0, 0
0.010317844, 0, 0, 1, 0, 1, 0
0.010317934, 0, 0, 1, 0, 0, 0
0.010318022, 0, 0, 1, 0, 1, 0
0.010318112, 0, 0, 1, 0, 0, 0
0.010318200, 0, 0, 1, 0, 1, 0
0.010318290, 0, 0, 1, 0, 0, 0
0.010318376, 0, 0, 1, 0, 1, 0
0.010318468, 0, 0, 1, 0, 0, 0
0.010318554, 0, 0, 1, 0, 1, 0
0.010318646, 0, 0, 1, 0, 0, 0
0.010319978, 0, 0, 1, 0, 1, 0
0.010320070, 0, 0, 1, 0, 0, 0
0.010320156, 0, 0, 1, 0, 1, 0
0.010320248, 0, 0, 1, 0, 0, 0
0.010320334, 0, 0, 1, 0, 1, 0
0.010320426, 0, 0, 1, 0, 0, 0
0.010320512, 0, 0, 1, 0, 1, 0
0.010320602, 0, 0, 1, 0, 0, 0
0.010320690, 0, 0, 1, 0, 1, 0
